Age,Special,GK diving,GK handling,GK kicking,GK positioning,GK reflexes,Overall,Potential,Value,Wage
20,931,67.0,65.0,55.0,57.0,59.0,60,70,260000.0,2000.0
25,1077,62.0,58.0,55.0,57.0,58.0,60,65,200000.0,4000.0
20,963,63.0,59.0,58.0,59.0,62.0,60,74,375000.0,4000.0
20,1064,61.0,56.0,46.0,64.0,61.0,60,69,240000.0,1000.0
34,864,59.0,64.0,62.0,61.0,63.0,60,60,80000.0,3000.0
23,1064,63.0,58.0,61.0,59.0,61.0,60,69,240000.0,3000.0
25,961,62.0,57.0,59.0,57.0,62.0,60,66,200000.0,2000.0
30,1058,66.0,60.0,58.0,56.0,61.0,60,60,130000.0,1000.0
33,998,60.0,56.0,58.0,59.0,61.0,60,60,100000.0,1000.0
35,1107,59.0,52.0,55.0,62.0,63.0,60,60,50000.0,1000.0
25,870,57.0,65.0,57.0,58.0,63.0,60,64,190000.0,1000.0
26,1065,60.0,60.0,59.0,59.0,60.0,60,64,190000.0,2000.0
29,936,60.0,59.0,56.0,56.0,63.0,60,62,170000.0,1000.0
23,1056,62.0,55.0,68.0,58.0,62.0,60,69,240000.0,1000.0
20,924,58.0,59.0,58.0,55.0,68.0,60,70,260000.0,2000.0
19,1114,65.0,56.0,66.0,56.0,59.0,60,69,230000.0,1000.0
22,1038,63.0,58.0,53.0,57.0,62.0,60,70,260000.0,1000.0
36,882,64.0,61.0,54.0,68.0,51.0,60,60,30000.0,1000.0
25,1099,62.0,59.0,63.0,54.0,63.0,60,65,200000.0,2000.0
20,995,58.0,60.0,59.0,62.0,65.0,60,70,260000.0,1000.0
21,925,60.0,58.0,60.0,57.0,61.0,60,69,240000.0,1000.0
19,1062,59.0,63.0,54.0,61.0,57.0,60,71,270000.0,1000.0
22,1086,58.0,62.0,53.0,61.0,59.0,60,72,290000.0,2000.0
27,1110,64.0,57.0,55.0,52.0,63.0,60,61,160000.0,1000.0
27,949,61.0,61.0,55.0,56.0,58.0,60,61,160000.0,1000.0
22,985,62.0,57.0,61.0,58.0,61.0,60,68,230000.0,1000.0
27,1024,63.0,51.0,49.0,63.0,58.0,60,62,170000.0,3000.0
22,1009,62.0,60.0,51.0,58.0,60.0,60,69,240000.0,1000.0
27,1039,59.0,57.0,55.0,64.0,58.0,60,62,170000.0,4000.0
32,832,54.0,63.0,65.0,60.0,54.0,60,60,120000.0,1000.0
19,805,64.0,56.0,52.0,54.0,65.0,60,74,375000.0,1000.0
28,888,62.0,57.0,55.0,56.0,63.0,60,61,170000.0,1000.0
26,1019,59.0,62.0,56.0,59.0,58.0,60,65,190000.0,1000.0
25,1047,65.0,55.0,57.0,65.0,56.0,60,64,190000.0,1000.0
22,1101,62.0,58.0,58.0,58.0,56.0,60,67,210000.0,1000.0
23,1107,63.0,57.0,54.0,55.0,62.0,60,67,210000.0,3000.0
19,912,65.0,61.0,50.0,47.0,73.0,60,74,375000.0,1000.0
22,1083,59.0,60.0,59.0,58.0,59.0,60,69,240000.0,2000.0
24,1056,59.0,58.0,56.0,57.0,60.0,60,64,190000.0,3000.0
21,1002,58.0,59.0,64.0,57.0,64.0,60,67,220000.0,1000.0
23,1137,62.0,60.0,64.0,57.0,63.0,60,65,200000.0,1000.0
21,991,65.0,63.0,58.0,55.0,57.0,60,69,240000.0,1000.0
19,1000,60.0,57.0,54.0,55.0,62.0,59,72,230000.0,1000.0
22,1012,62.0,50.0,60.0,59.0,58.0,59,68,180000.0,4000.0
24,1031,65.0,56.0,41.0,54.0,63.0,59,63,140000.0,2000.0
26,956,64.0,59.0,58.0,53.0,60.0,59,64,150000.0,1000.0
24,1096,64.0,55.0,60.0,54.0,61.0,59,65,160000.0,1000.0
19,837,62.0,58.0,60.0,58.0,62.0,59,72,230000.0,1000.0
22,890,59.0,56.0,65.0,60.0,58.0,59,67,170000.0,2000.0
32,1061,56.0,59.0,63.0,59.0,60.0,59,59,90000.0,1000.0
24,1048,56.0,57.0,59.0,61.0,58.0,59,66,160000.0,1000.0
18,835,63.0,60.0,58.0,57.0,56.0,59,77,260000.0,2000.0
21,1028,66.0,53.0,63.0,50.0,59.0,59,70,210000.0,1000.0
20,897,65.0,55.0,58.0,50.0,65.0,59,71,220000.0,2000.0
21,876,60.0,59.0,62.0,59.0,57.0,59,69,190000.0,1000.0
20,1102,61.0,58.0,57.0,55.0,58.0,59,66,160000.0,2000.0
18,997,67.0,57.0,51.0,55.0,67.0,59,74,260000.0,3000.0
22,1068,57.0,61.0,54.0,56.0,60.0,59,68,180000.0,1000.0
32,1201,60.0,55.0,62.0,58.0,55.0,59,59,90000.0,1000.0
21,868,63.0,57.0,50.0,58.0,63.0,59,67,170000.0,1000.0
19,885,61.0,56.0,56.0,58.0,60.0,59,73,280000.0,1000.0
21,936,61.0,59.0,53.0,58.0,63.0,59,70,210000.0,1000.0
27,897,57.0,58.0,61.0,61.0,60.0,59,63,140000.0,1000.0
20,1090,62.0,58.0,55.0,53.0,65.0,59,69,190000.0,2000.0
27,1131,58.0,58.0,57.0,56.0,59.0,59,61,130000.0,1000.0
28,987,56.0,65.0,51.0,57.0,58.0,59,59,110000.0,1000.0
27,979,59.0,57.0,47.0,57.0,62.0,59,61,130000.0,1000.0
18,860,64.0,59.0,58.0,57.0,61.0,59,76,260000.0,1000.0
19,897,62.0,61.0,61.0,58.0,61.0,59,70,200000.0,1000.0
21,919,55.0,63.0,59.0,58.0,64.0,59,70,210000.0,1000.0
27,969,63.0,58.0,59.0,55.0,58.0,59,61,130000.0,1000.0
34,924,57.0,64.0,54.0,63.0,59.0,59,59,60000.0,1000.0
21,1041,63.0,57.0,51.0,52.0,62.0,59,71,220000.0,2000.0
36,1017,58.0,59.0,56.0,60.0,58.0,59,59,20000.0,1000.0
28,1020,55.0,57.0,57.0,56.0,62.0,59,61,130000.0,1000.0
30,1034,67.0,54.0,54.0,54.0,61.0,59,59,100000.0,2000.0
23,1060,60.0,57.0,55.0,55.0,64.0,59,64,150000.0,1000.0
26,1014,60.0,58.0,61.0,57.0,60.0,59,63,140000.0,1000.0
19,855,63.0,59.0,57.0,54.0,62.0,59,72,230000.0,1000.0
22,971,64.0,56.0,56.0,59.0,57.0,59,68,180000.0,4000.0
24,1029,62.0,60.0,62.0,58.0,57.0,59,63,140000.0,1000.0
34,1180,56.0,60.0,60.0,61.0,59.0,59,59,60000.0,2000.0
20,1002,58.0,59.0,57.0,59.0,61.0,59,73,280000.0,1000.0
33,987,55.0,60.0,67.0,59.0,59.0,59,59,80000.0,1000.0
37,1014,60.0,52.0,57.0,61.0,58.0,59,59,10000.0,1000.0
33,866,59.0,65.0,63.0,59.0,58.0,59,59,80000.0,2000.0
36,824,57.0,58.0,53.0,60.0,60.0,59,59,20000.0,1000.0
36,1093,58.0,59.0,57.0,64.0,60.0,59,59,20000.0,1000.0
27,1016,60.0,57.0,41.0,59.0,61.0,59,61,130000.0,2000.0
28,1075,59.0,59.0,60.0,59.0,58.0,59,61,130000.0,1000.0
35,1004,63.0,55.0,56.0,58.0,61.0,59,59,40000.0,1000.0
22,997,63.0,58.0,52.0,54.0,58.0,59,67,170000.0,3000.0
22,1089,60.0,58.0,58.0,58.0,60.0,59,69,190000.0,1000.0
25,1010,59.0,59.0,54.0,57.0,62.0,59,65,150000.0,2000.0
27,878,62.0,59.0,59.0,56.0,59.0,59,60,120000.0,1000.0
21,1008,66.0,53.0,55.0,53.0,64.0,59,71,220000.0,1000.0
23,1037,61.0,57.0,61.0,55.0,64.0,59,68,180000.0,1000.0
21,1003,61.0,57.0,53.0,54.0,61.0,59,69,190000.0,1000.0
20,887,65.0,55.0,59.0,51.0,63.0,59,69,190000.0,1000.0
22,1047,63.0,52.0,51.0,50.0,69.0,59,65,160000.0,2000.0
24,913,60.0,61.0,55.0,56.0,59.0,59,63,140000.0,1000.0
25,987,63.0,59.0,59.0,60.0,58.0,59,63,140000.0,1000.0
20,1058,60.0,56.0,56.0,57.0,62.0,59,71,220000.0,1000.0
20,1048,62.0,53.0,58.0,51.0,67.0,59,75,280000.0,2000.0
21,1062,61.0,55.0,57.0,56.0,60.0,59,65,160000.0,1000.0
34,930,57.0,62.0,59.0,60.0,56.0,59,59,60000.0,1000.0
23,1064,57.0,59.0,58.0,57.0,63.0,59,64,150000.0,1000.0
17,1016,65.0,59.0,51.0,55.0,65.0,59,74,250000.0,1000.0
27,1042,58.0,56.0,62.0,59.0,59.0,59,61,130000.0,2000.0
36,1037,59.0,56.0,52.0,60.0,60.0,59,59,20000.0,1000.0
23,863,57.0,62.0,59.0,60.0,59.0,59,64,150000.0,1000.0
17,1011,59.0,61.0,59.0,60.0,59.0,59,80,280000.0,1000.0
30,788,52.0,57.0,62.0,69.0,53.0,59,59,100000.0,1000.0
23,871,64.0,60.0,60.0,49.0,61.0,59,64,150000.0,1000.0
36,925,54.0,60.0,63.0,63.0,51.0,59,59,20000.0,1000.0
19,1108,61.0,52.0,60.0,58.0,60.0,59,72,230000.0,1000.0
19,898,61.0,52.0,63.0,58.0,66.0,59,72,230000.0,2000.0
23,1091,65.0,58.0,60.0,49.0,61.0,59,68,180000.0,2000.0
24,1180,61.0,58.0,61.0,58.0,55.0,59,64,150000.0,1000.0
20,894,60.0,58.0,57.0,57.0,60.0,59,70,210000.0,1000.0
25,939,60.0,57.0,59.0,56.0,59.0,58,62,120000.0,2000.0
20,1054,58.0,56.0,57.0,57.0,60.0,58,69,170000.0,1000.0
21,948,64.0,45.0,55.0,54.0,66.0,58,68,160000.0,1000.0
17,885,58.0,61.0,56.0,55.0,61.0,58,81,230000.0,1000.0
21,943,59.0,56.0,60.0,58.0,57.0,58,68,160000.0,1000.0
23,987,58.0,51.0,53.0,59.0,57.0,58,63,120000.0,1000.0
21,990,60.0,56.0,61.0,55.0,62.0,58,70,180000.0,4000.0
21,855,63.0,56.0,50.0,50.0,62.0,58,67,150000.0,2000.0
24,888,56.0,60.0,52.0,60.0,59.0,58,65,130000.0,1000.0
21,1111,62.0,57.0,53.0,50.0,58.0,58,69,170000.0,4000.0
19,837,58.0,58.0,59.0,59.0,59.0,58,68,150000.0,1000.0
28,1053,61.0,55.0,61.0,53.0,62.0,58,58,90000.0,1000.0
19,986,58.0,56.0,54.0,54.0,60.0,58,70,170000.0,1000.0
23,1075,58.0,56.0,67.0,58.0,60.0,58,66,140000.0,4000.0
24,1015,57.0,61.0,58.0,49.0,64.0,58,66,140000.0,5000.0
18,812,56.0,57.0,58.0,58.0,62.0,58,78,210000.0,1000.0
23,1116,57.0,55.0,60.0,49.0,63.0,58,64,130000.0,1000.0
25,1022,61.0,54.0,56.0,53.0,62.0,58,63,120000.0,1000.0
24,934,62.0,57.0,57.0,53.0,59.0,58,63,120000.0,1000.0
23,971,54.0,57.0,55.0,65.0,52.0,58,63,120000.0,1000.0
17,911,61.0,60.0,59.0,59.0,62.0,58,75,200000.0,1000.0
37,1022,55.0,60.0,53.0,56.0,57.0,58,58,10000.0,1000.0
24,1152,58.0,55.0,55.0,58.0,58.0,58,64,130000.0,1000.0
20,1058,56.0,57.0,54.0,56.0,59.0,58,70,180000.0,1000.0
17,869,61.0,59.0,60.0,52.0,58.0,58,70,150000.0,1000.0
18,840,58.0,51.0,59.0,62.0,61.0,58,70,160000.0,1000.0
20,1052,59.0,55.0,57.0,52.0,64.0,58,69,170000.0,1000.0
23,815,61.0,57.0,55.0,55.0,61.0,58,65,130000.0,2000.0
20,1002,58.0,55.0,60.0,58.0,56.0,58,66,140000.0,2000.0
18,860,59.0,60.0,59.0,56.0,60.0,58,68,140000.0,1000.0
18,811,54.0,61.0,53.0,60.0,57.0,58,75,210000.0,1000.0
18,865,58.0,58.0,59.0,55.0,57.0,58,73,210000.0,1000.0
20,967,61.0,57.0,56.0,53.0,59.0,58,72,230000.0,2000.0
31,854,59.0,57.0,51.0,57.0,59.0,58,58,80000.0,1000.0
30,878,55.0,56.0,58.0,58.0,59.0,58,58,80000.0,1000.0
19,872,58.0,58.0,56.0,58.0,61.0,58,69,170000.0,1000.0
20,995,61.0,53.0,51.0,53.0,59.0,58,68,160000.0,1000.0
23,892,56.0,54.0,52.0,60.0,61.0,58,66,140000.0,1000.0
26,967,59.0,56.0,56.0,59.0,59.0,58,62,120000.0,1000.0
21,1028,69.0,54.0,57.0,53.0,61.0,58,70,180000.0,1000.0
29,824,56.0,57.0,46.0,53.0,68.0,58,59,100000.0,2000.0
19,861,57.0,64.0,49.0,53.0,62.0,58,67,140000.0,1000.0
22,1045,61.0,56.0,56.0,53.0,60.0,58,68,160000.0,1000.0
19,1052,64.0,48.0,58.0,51.0,65.0,58,75,230000.0,2000.0
27,977,56.0,61.0,55.0,59.0,63.0,58,60,0.0,0.0
21,1055,59.0,55.0,64.0,53.0,62.0,58,69,170000.0,1000.0
21,1065,60.0,53.0,54.0,61.0,58.0,58,70,180000.0,1000.0
29,951,58.0,46.0,53.0,64.0,60.0,58,59,100000.0,1000.0
26,985,58.0,59.0,53.0,56.0,58.0,58,60,110000.0,1000.0
27,938,57.0,59.0,60.0,56.0,55.0,58,59,100000.0,1000.0
21,1189,57.0,55.0,44.0,60.0,62.0,58,68,160000.0,3000.0
17,862,59.0,59.0,50.0,53.0,58.0,58,73,200000.0,1000.0
29,973,56.0,56.0,49.0,56.0,64.0,58,59,100000.0,1000.0
18,897,58.0,56.0,57.0,58.0,61.0,58,72,210000.0,1000.0
18,843,59.0,65.0,64.0,52.0,61.0,58,77,210000.0,2000.0
21,923,61.0,58.0,46.0,59.0,56.0,58,68,160000.0,1000.0
19,959,59.0,60.0,56.0,62.0,60.0,58,72,230000.0,2000.0
27,917,64.0,57.0,53.0,57.0,55.0,58,60,100000.0,1000.0
26,902,62.0,59.0,62.0,58.0,60.0,58,62,120000.0,3000.0
24,1011,62.0,54.0,51.0,52.0,67.0,58,65,130000.0,1000.0
19,985,63.0,52.0,51.0,53.0,62.0,58,71,190000.0,1000.0
18,867,59.0,55.0,55.0,56.0,59.0,58,76,210000.0,1000.0
21,1023,57.0,54.0,52.0,58.0,59.0,58,68,160000.0,1000.0
22,848,57.0,59.0,55.0,53.0,64.0,58,64,130000.0,1000.0
21,1017,59.0,56.0,62.0,59.0,59.0,58,65,130000.0,1000.0
23,877,58.0,56.0,54.0,58.0,62.0,58,67,150000.0,1000.0
22,1061,54.0,61.0,44.0,61.0,57.0,58,67,150000.0,1000.0
20,1018,57.0,56.0,55.0,58.0,56.0,57,71,190000.0,1000.0
23,1094,57.0,55.0,62.0,55.0,56.0,57,66,120000.0,1000.0
25,996,51.0,58.0,67.0,51.0,64.0,57,63,100000.0,1000.0
22,988,57.0,52.0,56.0,58.0,59.0,57,65,110000.0,1000.0
19,1010,59.0,53.0,59.0,53.0,60.0,57,73,180000.0,1000.0
33,870,56.0,60.0,57.0,58.0,58.0,57,57,50000.0,1000.0
21,885,56.0,54.0,53.0,54.0,62.0,57,67,130000.0,2000.0
20,1017,60.0,58.0,54.0,58.0,56.0,57,68,140000.0,3000.0
23,1054,58.0,55.0,49.0,53.0,61.0,57,62,100000.0,1000.0
20,1022,58.0,56.0,54.0,55.0,60.0,57,69,150000.0,1000.0
28,851,55.0,57.0,58.0,60.0,57.0,57,58,80000.0,1000.0
20,910,62.0,58.0,53.0,52.0,57.0,57,70,160000.0,1000.0
30,1064,59.0,56.0,55.0,58.0,57.0,57,57,70000.0,1000.0
19,852,55.0,57.0,52.0,57.0,58.0,57,71,180000.0,1000.0
21,895,62.0,54.0,54.0,50.0,62.0,57,67,130000.0,1000.0
23,949,57.0,54.0,58.0,56.0,62.0,57,65,110000.0,1000.0
21,907,55.0,58.0,55.0,58.0,55.0,57,67,130000.0,3000.0
22,1044,59.0,55.0,57.0,54.0,58.0,57,66,120000.0,1000.0
33,852,54.0,53.0,54.0,61.0,62.0,57,57,50000.0,1000.0
22,1022,60.0,46.0,49.0,61.0,64.0,57,66,120000.0,2000.0
17,991,58.0,56.0,54.0,46.0,63.0,57,81,190000.0,1000.0
18,900,57.0,58.0,61.0,54.0,60.0,57,75,170000.0,3000.0
26,1133,55.0,55.0,59.0,59.0,58.0,57,62,100000.0,1000.0
23,1055,61.0,51.0,57.0,50.0,62.0,57,63,100000.0,1000.0
19,896,62.0,58.0,49.0,48.0,64.0,57,74,180000.0,1000.0
20,811,57.0,55.0,56.0,56.0,56.0,57,71,190000.0,2000.0
23,937,62.0,49.0,55.0,50.0,64.0,57,64,110000.0,1000.0
27,1015,59.0,52.0,66.0,58.0,54.0,57,59,80000.0,1000.0
24,1035,61.0,49.0,54.0,53.0,63.0,57,64,110000.0,2000.0
18,911,53.0,54.0,58.0,56.0,60.0,57,67,120000.0,1000.0
24,840,59.0,58.0,65.0,54.0,62.0,57,61,100000.0,1000.0
25,1026,55.0,55.0,56.0,53.0,64.0,57,61,100000.0,2000.0
24,984,55.0,50.0,61.0,55.0,60.0,57,63,100000.0,1000.0
20,1002,59.0,55.0,53.0,51.0,60.0,57,72,190000.0,2000.0
24,859,59.0,59.0,55.0,47.0,59.0,57,61,100000.0,1000.0
33,1025,57.0,53.0,63.0,56.0,60.0,57,57,0.0,0.0
21,902,63.0,52.0,60.0,53.0,62.0,57,68,140000.0,4000.0
20,867,59.0,58.0,59.0,58.0,59.0,57,69,150000.0,1000.0
36,1038,61.0,55.0,60.0,57.0,51.0,57,57,10000.0,1000.0
18,838,62.0,50.0,46.0,57.0,61.0,57,77,170000.0,3000.0
23,840,63.0,48.0,55.0,48.0,62.0,57,65,110000.0,1000.0
21,1134,65.0,55.0,54.0,49.0,58.0,57,67,130000.0,1000.0
22,846,58.0,55.0,62.0,55.0,59.0,57,64,110000.0,1000.0
18,839,55.0,58.0,54.0,52.0,59.0,57,73,170000.0,1000.0
19,1132,58.0,52.0,51.0,51.0,59.0,57,69,140000.0,1000.0
23,933,60.0,63.0,55.0,49.0,60.0,57,63,100000.0,1000.0
16,830,58.0,61.0,57.0,53.0,52.0,57,70,140000.0,1000.0
21,1086,56.0,57.0,59.0,58.0,55.0,57,67,130000.0,4000.0
20,1033,59.0,54.0,57.0,53.0,59.0,57,70,160000.0,1000.0
17,847,57.0,56.0,54.0,56.0,58.0,57,72,170000.0,1000.0
21,869,56.0,58.0,60.0,52.0,55.0,57,65,120000.0,1000.0
23,1011,61.0,49.0,54.0,55.0,59.0,57,62,100000.0,1000.0
19,875,55.0,55.0,56.0,57.0,59.0,57,64,100000.0,1000.0
41,825,51.0,52.0,45.0,60.0,52.0,57,57,10000.0,1000.0
23,1057,58.0,56.0,55.0,56.0,58.0,57,65,110000.0,1000.0
24,1001,53.0,54.0,55.0,70.0,48.0,57,63,100000.0,1000.0
19,870,60.0,57.0,60.0,56.0,55.0,57,72,180000.0,1000.0
22,915,60.0,53.0,48.0,54.0,62.0,56,67,120000.0,1000.0
21,1039,57.0,56.0,53.0,51.0,60.0,56,66,110000.0,1000.0
40,885,57.0,54.0,48.0,50.0,62.0,56,56,10000.0,1000.0
21,1033,57.0,52.0,57.0,52.0,58.0,56,63,90000.0,1000.0
29,859,47.0,60.0,50.0,50.0,58.0,56,56,60000.0,1000.0
19,870,52.0,57.0,59.0,56.0,62.0,56,68,120000.0,1000.0
17,823,57.0,59.0,51.0,48.0,62.0,56,76,150000.0,1000.0
21,855,59.0,54.0,54.0,60.0,60.0,56,68,130000.0,4000.0
20,924,61.0,52.0,56.0,54.0,59.0,56,68,130000.0,1000.0
25,1075,59.0,51.0,44.0,54.0,61.0,56,60,80000.0,1000.0
34,1329,46.0,48.0,59.0,55.0,65.0,56,56,40000.0,1000.0
19,1005,52.0,55.0,55.0,55.0,57.0,56,72,160000.0,1000.0
20,891,58.0,55.0,53.0,55.0,58.0,56,65,110000.0,3000.0
25,875,59.0,55.0,56.0,54.0,55.0,56,60,80000.0,1000.0
20,847,58.0,53.0,57.0,53.0,57.0,56,68,130000.0,1000.0
25,1040,59.0,47.0,54.0,57.0,59.0,56,62,90000.0,1000.0
24,1087,56.0,51.0,60.0,54.0,58.0,56,62,90000.0,1000.0
24,982,59.0,51.0,57.0,52.0,63.0,56,62,90000.0,1000.0
22,950,60.0,52.0,49.0,54.0,57.0,56,66,110000.0,1000.0
20,844,57.0,54.0,58.0,59.0,58.0,56,68,130000.0,1000.0
19,846,61.0,56.0,49.0,46.0,58.0,56,73,160000.0,1000.0
21,852,53.0,57.0,52.0,59.0,58.0,56,66,110000.0,1000.0
24,993,54.0,56.0,51.0,56.0,57.0,56,60,80000.0,2000.0
18,789,53.0,57.0,52.0,58.0,53.0,56,72,150000.0,1000.0
20,1033,55.0,58.0,55.0,54.0,53.0,56,68,130000.0,1000.0
20,980,60.0,54.0,54.0,50.0,57.0,56,70,160000.0,2000.0
25,1000,58.0,56.0,67.0,53.0,58.0,56,62,90000.0,1000.0
19,856,54.0,58.0,53.0,58.0,59.0,56,72,160000.0,1000.0
18,913,59.0,58.0,56.0,55.0,59.0,56,67,110000.0,1000.0
22,1035,56.0,59.0,56.0,50.0,56.0,56,65,110000.0,3000.0
17,854,56.0,58.0,55.0,53.0,62.0,56,75,150000.0,1000.0
22,981,62.0,46.0,54.0,48.0,65.0,56,66,110000.0,1000.0
20,1107,63.0,54.0,53.0,51.0,55.0,56,65,110000.0,2000.0
26,956,59.0,55.0,53.0,55.0,54.0,56,60,80000.0,1000.0
19,918,61.0,57.0,54.0,49.0,53.0,56,74,160000.0,1000.0
18,834,59.0,59.0,55.0,52.0,52.0,56,71,150000.0,1000.0
20,982,57.0,54.0,52.0,56.0,56.0,56,67,120000.0,1000.0
20,1036,55.0,58.0,47.0,52.0,58.0,56,68,130000.0,2000.0
22,900,55.0,54.0,50.0,57.0,62.0,56,64,100000.0,1000.0
17,976,53.0,56.0,53.0,59.0,54.0,56,72,150000.0,2000.0
19,982,60.0,55.0,51.0,49.0,58.0,56,69,140000.0,1000.0
31,941,59.0,54.0,66.0,52.0,59.0,56,56,50000.0,1000.0
21,876,58.0,59.0,52.0,56.0,56.0,56,70,160000.0,1000.0
21,1009,63.0,52.0,47.0,55.0,56.0,56,69,140000.0,1000.0
21,1023,57.0,52.0,56.0,56.0,55.0,56,68,130000.0,1000.0
27,889,58.0,52.0,55.0,54.0,63.0,56,56,60000.0,1000.0
20,1051,58.0,47.0,47.0,56.0,61.0,56,73,160000.0,1000.0
21,889,55.0,60.0,57.0,54.0,58.0,56,64,100000.0,1000.0
25,961,59.0,52.0,52.0,56.0,56.0,56,61,90000.0,1000.0
27,825,51.0,53.0,53.0,61.0,55.0,56,59,80000.0,2000.0
24,1012,59.0,53.0,50.0,54.0,57.0,56,64,100000.0,1000.0
21,928,59.0,51.0,53.0,51.0,61.0,56,62,90000.0,1000.0
19,947,60.0,52.0,57.0,52.0,59.0,55,73,160000.0,2000.0
25,1049,57.0,50.0,53.0,52.0,56.0,55,60,80000.0,1000.0
24,1112,56.0,52.0,64.0,52.0,57.0,55,62,90000.0,1000.0
23,1142,53.0,55.0,64.0,54.0,55.0,55,62,90000.0,1000.0
17,853,59.0,59.0,55.0,49.0,54.0,55,77,160000.0,1000.0
25,809,54.0,59.0,51.0,58.0,52.0,55,60,80000.0,1000.0
20,858,54.0,63.0,51.0,48.0,54.0,55,66,120000.0,1000.0
18,817,58.0,55.0,48.0,52.0,60.0,55,74,150000.0,1000.0
20,898,55.0,55.0,56.0,57.0,56.0,55,68,140000.0,2000.0
22,1157,58.0,55.0,63.0,49.0,54.0,55,64,100000.0,1000.0
25,1036,59.0,52.0,56.0,45.0,61.0,55,58,80000.0,1000.0
23,957,56.0,52.0,51.0,51.0,53.0,55,65,110000.0,2000.0
20,910,62.0,49.0,58.0,50.0,57.0,55,65,110000.0,4000.0
22,1123,55.0,53.0,51.0,53.0,54.0,55,65,110000.0,2000.0
20,1007,54.0,55.0,53.0,56.0,53.0,55,67,130000.0,1000.0
20,904,59.0,58.0,56.0,55.0,57.0,55,70,160000.0,1000.0
24,826,52.0,55.0,60.0,57.0,54.0,55,58,80000.0,2000.0
19,842,56.0,62.0,56.0,49.0,53.0,55,70,160000.0,1000.0
18,957,59.0,55.0,49.0,49.0,59.0,55,67,110000.0,1000.0
20,813,58.0,59.0,51.0,54.0,54.0,55,68,140000.0,1000.0
31,887,57.0,66.0,55.0,44.0,53.0,55,55,50000.0,1000.0
22,830,58.0,53.0,57.0,51.0,59.0,55,61,90000.0,3000.0
20,836,60.0,59.0,54.0,52.0,50.0,55,69,160000.0,3000.0
22,993,60.0,55.0,48.0,53.0,55.0,55,61,90000.0,2000.0
19,849,56.0,50.0,59.0,59.0,58.0,55,70,160000.0,1000.0
21,1022,58.0,52.0,53.0,51.0,58.0,55,67,130000.0,1000.0
26,810,51.0,52.0,58.0,60.0,53.0,55,59,80000.0,1000.0
21,1018,59.0,48.0,49.0,51.0,57.0,55,68,140000.0,1000.0
22,827,51.0,62.0,59.0,47.0,59.0,55,61,90000.0,1000.0
21,1009,59.0,52.0,55.0,51.0,54.0,55,65,110000.0,2000.0
18,822,59.0,54.0,56.0,52.0,58.0,55,71,150000.0,1000.0
18,853,57.0,57.0,52.0,52.0,55.0,55,70,150000.0,1000.0
27,1013,59.0,48.0,57.0,48.0,59.0,55,56,70000.0,2000.0
18,863,58.0,54.0,45.0,52.0,62.0,55,67,110000.0,1000.0
20,983,53.0,54.0,56.0,55.0,54.0,55,71,160000.0,4000.0
26,1031,58.0,54.0,57.0,53.0,54.0,55,57,70000.0,1000.0
20,819,57.0,56.0,53.0,55.0,56.0,55,66,120000.0,1000.0
17,869,58.0,59.0,51.0,49.0,58.0,55,75,140000.0,2000.0
23,866,51.0,53.0,49.0,61.0,57.0,55,63,100000.0,2000.0
20,804,58.0,53.0,51.0,50.0,58.0,55,69,160000.0,1000.0
20,972,53.0,56.0,45.0,53.0,57.0,55,69,160000.0,3000.0
19,837,53.0,58.0,59.0,56.0,55.0,55,65,110000.0,1000.0
22,945,58.0,55.0,59.0,46.0,52.0,55,65,110000.0,1000.0
17,875,56.0,58.0,51.0,56.0,52.0,55,73,140000.0,1000.0
18,975,59.0,53.0,51.0,52.0,57.0,54,70,110000.0,1000.0
21,1015,54.0,52.0,54.0,52.0,51.0,54,65,90000.0,1000.0
23,929,53.0,55.0,47.0,51.0,58.0,54,62,70000.0,1000.0
18,830,55.0,50.0,54.0,52.0,55.0,54,64,80000.0,1000.0
19,861,56.0,54.0,58.0,56.0,56.0,54,68,120000.0,1000.0
23,898,52.0,52.0,61.0,51.0,59.0,54,62,70000.0,2000.0
18,1004,55.0,49.0,53.0,47.0,57.0,54,65,80000.0,1000.0
19,816,53.0,55.0,54.0,53.0,54.0,54,64,80000.0,1000.0
20,1020,61.0,47.0,49.0,44.0,60.0,54,64,90000.0,1000.0
17,981,53.0,51.0,55.0,53.0,56.0,54,80,120000.0,1000.0
18,916,57.0,54.0,52.0,50.0,57.0,54,72,110000.0,1000.0
18,805,44.0,59.0,52.0,49.0,59.0,54,66,90000.0,1000.0
17,858,59.0,53.0,54.0,54.0,56.0,54,66,80000.0,1000.0
19,853,56.0,52.0,48.0,53.0,55.0,54,68,120000.0,3000.0
20,948,60.0,49.0,41.0,53.0,55.0,54,62,80000.0,1000.0
35,928,49.0,54.0,50.0,57.0,52.0,54,54,20000.0,1000.0
20,1021,55.0,49.0,45.0,51.0,59.0,54,69,120000.0,3000.0
25,1074,56.0,49.0,52.0,47.0,63.0,54,57,60000.0,1000.0
17,833,56.0,49.0,58.0,47.0,60.0,54,67,90000.0,1000.0
23,957,53.0,52.0,51.0,53.0,54.0,54,59,70000.0,2000.0
19,761,51.0,51.0,48.0,57.0,60.0,54,70,120000.0,1000.0
18,833,55.0,53.0,54.0,55.0,56.0,54,64,80000.0,1000.0
19,815,57.0,53.0,54.0,46.0,59.0,54,66,90000.0,2000.0
